graph_name,nodes,edges,radius,diameter,density,avg_cl_coeff,avg_degree,best_score,best_algorithm
rp_0.2_0.5_3_10_40,94,1354,2,3,0.3097689315946008,0.33331794749360044,28.80851063829787,0.96478849932,Spectral
rp_0.2_0.5_3_10_50,73,807,2,3,0.3070776255707763,0.3363301454250168,22.10958904109589,0.78412684484,Agglomerative
rp_0.2_0.5_3_10_60,77,913,2,3,0.31203007518796994,0.3378585992152412,23.714285714285715,0.868409320858,Agglomerative
rp_0.2_0.5_3_10_70,64,638,2,3,0.31646825396825395,0.3388869379214871,19.9375,0.822588920907,K-means
rp_0.2_0.5_3_10_80,111,1839,2,2,0.30122850122850126,0.3201454927645159,33.13513513513514,0.972827398503,K-means
rp_0.2_0.5_3_10_90,181,5147,2,2,0.3159607120933088,0.3417407408999265,56.87292817679558,1.0,K-means
rp_0.2_0.5_3_10_100,211,6839,2,2,0.30868878357030016,0.33695418117308495,64.82464454976304,1.0,K-means
rp_0.2_0.5_4_10_10,40,221,2,3,0.2833333333333333,0.31698128260628267,11.05,0.727732782663,Agglomerative
rp_0.2_0.5_4_10_20,59,485,2,3,0.28345996493278786,0.30462929976100983,16.440677966101696,0.731111008942,Spectral
rp_0.2_0.5_4_10_30,101,1342,2,3,0.26574257425742576,0.28194904043025926,26.574257425742573,0.744278296283,Spectral
rp_0.2_0.5_4_10_40,135,2498,2,2,0.2761746821448314,0.29201322612910297,37.007407407407406,0.960161923403,K-means
rp_0.2_0.5_4_10_50,135,2556,2,2,0.28258706467661693,0.2990118634259628,37.86666666666667,0.980381130253,K-means
rp_0.2_0.5_4_10_60,99,1400,2,3,0.2886002886002886,0.3032352033361523,28.282828282828284,0.784072074304,K-means
rp_0.2_0.5_4_10_70,175,4284,2,2,0.2813793103448276,0.30406736728355055,48.96,0.945649871353,K-means
rp_0.2_0.5_4_10_80,147,3351,2,2,0.31227285434721835,0.3429798493222225,45.59183673469388,0.755769459455,K-means
rp_0.2_0.5_4_10_90,298,12298,2,2,0.2779020631369625,0.29481741724999044,82.53691275167785,1.0,K-means
rp_0.2_0.5_4_10_100,182,4658,2,2,0.2828000728553215,0.3019871972522417,51.18681318681319,0.971917218016,K-means
rp_0.2_0.5_5_10_40,111,1637,2,3,0.2681408681408681,0.284209455402199,29.495495495495497,0.700719218969,Spectral
rp_0.2_0.5_5_10_60,139,2587,2,3,0.26973204045459287,0.291688207556227,37.223021582733814,0.710891114939,Agglomerative
rp_0.2_0.5_5_10_70,231,7127,2,2,0.26828533785055525,0.2838726134040792,61.705627705627705,0.929058714269,Spectral
rp_0.2_0.5_5_10_80,253,8405,2,2,0.2636614593136332,0.2804438607182159,66.44268774703558,0.918841524737,Spectral
rp_0.2_0.5_5_10_100,310,12887,2,2,0.2690677523749869,0.2852371862058893,83.14193548387097,0.938581119697,K-means
rp_0.2_0.5_6_10_50,186,4405,2,2,0.2560302237721593,0.2692001708383264,47.365591397849464,0.740369899034,Spectral
rp_0.2_0.5_6_10_60,209,5678,2,2,0.2612256164887744,0.27895446737570306,54.334928229665074,0.777774632546,K-means
rp_0.2_0.5_6_10_70,239,7254,2,2,0.2550543229844239,0.26602075863705715,60.70292887029289,0.798233372022,K-means
rp_0.2_0.5_6_10_80,302,11767,2,2,0.25889419374711226,0.2722910686468601,77.9271523178808,0.972342866498,Spectral
rp_0.2_0.5_6_10_90,262,9229,2,2,0.2699248340206487,0.28891076079471806,70.45038167938931,0.721026528453,K-means
rp_0.2_0.5_6_10_100,457,25938,2,2,0.24893469998848325,0.25944040898037213,113.51422319474835,1.0,K-means
rp_0.2_0.5_7_10_50,230,6480,2,2,0.24606037592557434,0.2562101607753289,56.34782608695652,0.899927794178,Spectral
rp_0.2_0.5_7_10_70,226,6312,2,3,0.24825958702064896,0.2619233557072214,55.85840707964602,0.776197179328,Spectral
rp_0.2_0.5_7_10_80,348,15015,2,2,0.24868329523998808,0.2607449574611254,86.29310344827586,0.865635563892,Spectral
rp_0.2_0.5_7_10_90,373,17084,2,2,0.24624520741445416,0.2550474328885564,91.60321715817695,0.937796904099,Spectral
rp_0.2_0.5_7_10_100,323,13057,2,2,0.2510816683652866,0.26493348928295196,80.84829721362229,0.827398237768,K-means
rp_0.2_0.5_8_10_70,352,15140,2,2,0.24507899507899508,0.2540530584160651,86.02272727272727,0.743404000771,Spectral
rp_0.2_0.5_8_10_80,400,19180,2,2,0.24035087719298245,0.2472860656246629,95.9,0.956039084172,Spectral
rp_0.2_0.5_8_10_90,481,27400,2,2,0.23735273735273735,0.24429491326373812,113.92931392931393,0.945975909713,Spectral
rp_0.2_0.5_9_10_50,310,11337,2,2,0.23670529282806138,0.24510531040466532,73.14193548387097,0.757809121326,Spectral
rp_0.2_0.5_9_10_60,361,15167,2,2,0.23341028008618037,0.2408724753804784,84.02770083102493,0.790835698664,Spectral
rp_0.2_0.5_9_10_70,372,16526,2,2,0.23948642147059676,0.24835815269188455,88.84946236559139,0.749674772725,K-means
rp_0.2_0.5_9_10_80,395,18349,2,2,0.23580286577138085,0.24191438870673646,92.90632911392404,0.897231149921,Spectral
rp_0.2_0.5_9_10_90,561,37469,2,2,0.2385345047109753,0.24619701298497232,133.57932263814618,0.871794163696,Spectral
rp_0.2_0.5_9_10_100,378,16950,2,2,0.23788472064334135,0.24462195512090135,89.68253968253968,0.800180841956,Spectral
rp_0.2_0.6_3_10_10,30,140,2,3,0.3218390804597701,0.3536944536944536,9.333333333333334,0.906863538932,K-means
rp_0.2_0.6_3_10_30,62,621,2,2,0.328397673188789,0.3673811276868882,20.032258064516128,0.860432956438,K-means
rp_0.2_0.6_3_10_40,89,1304,2,2,0.33299284984678246,0.3733599307794484,29.303370786516854,1.0,Agglomerative
rp_0.2_0.6_3_10_50,119,2354,2,2,0.3352798746617291,0.3773103657279511,39.563025210084035,1.0,Agglomerative
rp_0.2_0.6_3_10_60,73,876,2,2,0.3333333333333333,0.36940207385561685,24.0,0.957397684581,K-means
rp_0.2_0.6_3_10_70,66,806,2,2,0.37575757575757573,0.4432027119970122,24.424242424242426,1.0,K-means
rp_0.2_0.6_3_10_80,102,1827,2,3,0.3546884100174723,0.4004575424954459,35.8235294117647,1.0,K-means
rp_0.2_0.6_3_10_90,116,2507,2,2,0.3758620689655172,0.4293494434935045,43.224137931034484,1.0,Agglomerative
rp_0.2_0.6_3_10_100,226,8744,2,2,0.34391347099311703,0.3863024585191717,77.38053097345133,1.0,K-means
rp_0.2_0.6_4_10_10,40,240,2,3,0.3076923076923077,0.3405058136308136,12.0,0.758974988384,Spectral
rp_0.2_0.6_4_10_20,70,737,2,3,0.305175983436853,0.33477128466029404,21.057142857142857,0.90375960707,K-means
rp_0.2_0.6_4_10_30,68,715,2,3,0.31387181738366987,0.34689873190575204,21.029411764705884,0.948210005996,Spectral
rp_0.2_0.6_4_10_40,121,2204,2,3,0.30358126721763085,0.3324752011913362,36.429752066115704,1.0,K-means
rp_0.2_0.6_4_10_50,151,3377,2,2,0.2981898454746137,0.3348184966677511,44.728476821192054,1.0,K-means
rp_0.2_0.6_4_10_60,103,1811,2,2,0.34475537787930705,0.3860142633196495,35.16504854368932,0.863162432622,Spectral
rp_0.2_0.6_4_10_70,167,4350,2,2,0.31383017098333454,0.3461030625719445,52.09580838323353,1.0,K-means
rp_0.2_0.6_4_10_80,163,4070,2,2,0.30826327349844734,0.3513736636926956,49.938650306748464,0.985405320229,Agglomerative
rp_0.2_0.6_4_10_90,152,3815,2,2,0.33243290345067966,0.3814199414264649,50.19736842105263,0.98623727261,K-means
rp_0.2_0.6_4_10_100,171,4696,2,2,0.32308221534227727,0.3640004001223149,54.92397660818713,1.0,Agglomerative
rp_0.2_0.6_5_10_20,69,637,2,3,0.27152600170502983,0.2972373165080066,18.463768115942027,0.781480401275,Spectral
rp_0.2_0.6_5_10_30,108,1630,2,2,0.28210453444098305,0.3015411772978521,30.185185185185187,0.836045107444,Spectral
rp_0.2_0.6_5_10_40,129,2308,2,2,0.27955426356589147,0.30347298297330844,35.78294573643411,0.96164144943,K-means
rp_0.2_0.6_5_10_50,150,3348,2,2,0.29959731543624163,0.3288573555554545,44.64,0.970129608939,Spectral
rp_0.2_0.6_5_10_60,190,5217,2,2,0.2905597326649958,0.32047820076753886,54.915789473684214,0.970720231309,Agglomerative
rp_0.2_0.6_5_10_70,155,3717,2,2,0.3114369501466276,0.3528615482629315,47.961290322580645,0.950035886355,Spectral
rp_0.2_0.6_5_10_80,210,6120,2,2,0.278879015721121,0.30697249289915646,58.285714285714285,1.0,K-means
rp_0.2_0.6_5_10_90,310,13586,2,2,0.2836621776803424,0.31243607760976905,87.65161290322581,1.0,K-means
rp_0.2_0.6_5_10_100,370,19149,2,2,0.28050977807075367,0.308392207500807,103.5081081081081,1.0,K-means
rp_0.2_0.6_6_10_20,97,1212,2,3,0.2603092783505155,0.2827344456323515,24.989690721649485,0.795956542811,Spectral
rp_0.2_0.6_6_10_30,120,1996,2,2,0.2795518207282913,0.30094966762904957,33.266666666666666,0.831949210398,K-means
rp_0.2_0.6_6_10_40,159,3369,2,2,0.26821112968712685,0.29018117490834794,42.37735849056604,0.961078434329,Spectral
rp_0.2_0.6_6_10_50,205,5675,2,2,0.27140124342419897,0.297413665282169,55.36585365853659,0.977032697421,Spectral
rp_0.2_0.6_6_10_60,218,6686,2,2,0.2826702743837991,0.30667145421372644,61.3394495412844,0.937444128068,K-means
rp_0.2_0.6_6_10_70,154,3355,2,2,0.28478057889822594,0.31453193487028036,43.57142857142857,0.842692896208,Spectral
rp_0.2_0.6_6_10_80,241,8264,2,2,0.28575380359612723,0.31740231041551514,68.58091286307054,0.963325478837,Spectral
rp_0.2_0.6_6_10_90,354,17318,2,2,0.2771722603671516,0.3054583962713718,97.84180790960453,0.988996112872,Agglomerative
rp_0.2_0.6_6_10_100,275,10651,2,2,0.28270736562707366,0.3092191010677459,77.46181818181819,0.958254678814,Spectral
rp_0.2_0.6_7_10_20,117,1757,2,3,0.25891541408782787,0.2713058405515026,30.034188034188034,0.716992804344,Spectral
rp_0.2_0.6_7_10_30,141,2527,2,3,0.2560283687943262,0.2687819270748665,35.843971631205676,0.830060342813,Spectral
rp_0.2_0.6_7_10_40,162,3458,2,2,0.26516371443907677,0.2850225119291011,42.69135802469136,0.891042490064,Spectral
rp_0.2_0.6_7_10_50,207,5522,2,2,0.2589934806059753,0.28178117649447215,53.35265700483092,0.894399297183,K-means
rp_0.2_0.6_7_10_60,240,7849,2,2,0.2736750348675035,0.3014224038562123,65.40833333333333,0.854303471233,K-means
rp_0.2_0.6_7_10_70,322,13311,2,2,0.25756080571196377,0.2763631263232138,82.67701863354037,1.0,K-means
rp_0.2_0.6_7_10_80,285,10835,2,2,0.2677291821102051,0.29305105422257144,76.03508771929825,0.970066602465,Agglomerative
rp_0.2_0.6_7_10_90,373,18402,2,2,0.26524258410447116,0.2881603872678398,98.67024128686327,0.990954577441,K-means
rp_0.2_0.6_7_10_100,355,16462,2,2,0.2619877456831384,0.2802594472372927,92.74366197183099,1.0,K-means
rp_0.2_0.6_8_10_30,168,3389,2,3,0.24158825206729398,0.25753253460328207,40.345238095238095,0.845809906209,Spectral
rp_0.2_0.6_8_10_40,187,4406,2,2,0.25334943361508827,0.27198536932421646,47.12299465240642,0.84358470674,Spectral
rp_0.2_0.6_8_10_50,208,5435,2,2,0.2524619100706057,0.2732374902914915,52.25961538461539,0.865752021275,Spectral
rp_0.2_0.6_8_10_60,324,12973,2,2,0.24792646103275617,0.2631730174198177,80.08024691358025,0.988580624248,Spectral
rp_0.2_0.6_8_10_70,246,8071,2,2,0.2678281068524971,0.29026636300421044,65.6178861788618,0.895339189716,Spectral
rp_0.2_0.6_8_10_80,306,12116,2,2,0.2596378442087217,0.27997958085185914,79.18954248366013,0.876148713844,Agglomerative
rp_0.2_0.6_8_10_90,410,21621,2,2,0.25786868626632475,0.278365378732301,105.46829268292683,0.957134937294,Spectral
rp_0.2_0.6_8_10_100,409,21930,2,2,0.2628361858190709,0.28513547846038223,107.23716381418093,0.97317646062,Spectral
rp_0.2_0.6_9_10_30,177,3827,2,2,0.245698510529019,0.2545197562345374,43.24293785310734,0.783092005899,Spectral
rp_0.2_0.6_9_10_40,214,5692,2,2,0.24974770742837085,0.26760190762488434,53.19626168224299,0.76988605268,K-means
rp_0.2_0.6_9_10_50,255,8000,2,2,0.24702794503628223,0.2621798673700782,62.745098039215684,0.860248955998,K-means
rp_0.2_0.6_9_10_60,318,12340,2,2,0.24482669682360178,0.260012209023227,77.61006289308176,0.950530583658,Spectral
rp_0.2_0.6_9_10_70,374,17895,2,2,0.25655546157044345,0.274544119983117,95.6951871657754,0.912601212144,Agglomerative
rp_0.2_0.6_9_10_80,266,8884,2,2,0.25206412257057736,0.26768541761986536,66.796992481203,0.816332251402,K-means
rp_0.2_0.6_9_10_90,441,24430,2,2,0.2518037518037518,0.2671846507183781,110.7936507936508,0.989370666562,Spectral
rp_0.2_0.7_3_10_10,30,152,2,3,0.34942528735632183,0.43389443889443896,10.133333333333333,1.0,Agglomerative
rp_0.2_0.7_3_10_20,46,396,2,3,0.3826086956521739,0.4643542884278369,17.217391304347824,1.0,K-means
rp_0.2_0.7_3_10_30,59,645,2,3,0.37697253068381065,0.44874309047862887,21.864406779661017,1.0,K-means
rp_0.2_0.7_3_10_40,48,399,2,3,0.3537234042553192,0.4288537684891922,16.625,1.0,K-means
rp_0.2_0.7_3_10_50,94,1712,2,2,0.3916723861816518,0.4677613523238433,36.42553191489362,1.0,Agglomerative
rp_0.2_0.7_3_10_60,132,3198,2,2,0.369882026370576,0.4421021670667677,48.45454545454545,1.0,Agglomerative
rp_0.2_0.7_3_10_70,89,1432,2,2,0.36567926455566907,0.4303051072459857,32.17977528089887,1.0,Agglomerative
rp_0.2_0.7_3_10_80,138,3527,2,2,0.3731090659050037,0.4357401138156758,51.11594202898551,1.0,Agglomerative
rp_0.2_0.7_3_10_90,127,3495,2,2,0.4368203974503187,0.5181234747557188,55.039370078740156,1.0,K-means
rp_0.2_0.7_3_10_100,111,2241,2,2,0.3670761670761671,0.43703015098743014,40.37837837837838,1.0,Agglomerative
rp_0.2_0.7_4_10_10,40,244,2,3,0.3128205128205128,0.39333743763116835,12.2,0.939932892133,K-means
rp_0.2_0.7_4_10_20,63,628,2,3,0.32155657962109574,0.36835872596922964,19.936507936507937,0.9577064003,K-means
rp_0.2_0.7_4_10_30,88,1325,2,2,0.3461337513061651,0.4072389814009682,30.113636363636363,1.0,Agglomerative
rp_0.2_0.7_4_10_40,76,975,2,3,0.34210526315789475,0.401777243413762,25.657894736842106,0.965025698895,K-means
rp_0.2_0.7_4_10_50,89,1324,2,2,0.338100102145046,0.4047085904886742,29.752808988764045,0.971130731372,Agglomerative
rp_0.2_0.7_4_10_60,189,5934,2,2,0.33400878081729146,0.39269741513094863,62.79365079365079,1.0,Agglomerative
rp_0.2_0.7_4_10_70,132,2874,2,2,0.3324080499653019,0.3865685314809531,43.54545454545455,1.0,K-means
rp_0.2_0.7_4_10_80,242,9908,2,2,0.33976886938033674,0.39795068059356403,81.88429752066116,1.0,Agglomerative
rp_0.2_0.7_4_10_90,187,6254,2,2,0.35961129319763097,0.42136012657193367,66.88770053475936,1.0,Agglomerative
rp_0.2_0.7_4_10_100,303,14895,2,2,0.32555242279194807,0.38386514908252034,98.31683168316832,1.0,Agglomerative
rp_0.2_0.7_5_10_10,50,357,2,3,0.2914285714285714,0.34292745342033276,14.28,0.913619746734,Spectral
rp_0.2_0.7_5_10_20,63,582,2,3,0.2980030721966206,0.3330709272237219,18.476190476190474,0.913334590275,K-means
rp_0.2_0.7_5_10_30,112,1910,2,2,0.30727155727155725,0.3606095984873054,34.107142857142854,1.0,K-means
rp_0.2_0.7_5_10_40,125,2414,2,2,0.31148387096774194,0.36689575694854826,38.624,0.982139731161,Spectral
rp_0.2_0.7_5_10_50,180,4969,2,2,0.3084419615145872,0.3585618383481665,55.21111111111111,1.0,Agglomerative
rp_0.2_0.7_5_10_60,200,6103,2,2,0.3066834170854271,0.3519354492870022,61.03,1.0,K-means
rp_0.2_0.7_5_10_70,196,5838,2,2,0.3054945054945055,0.35467898669633424,59.57142857142857,1.0,Agglomerative
rp_0.2_0.7_5_10_80,205,6358,2,2,0.3040650406504065,0.3518306118910456,62.02926829268293,1.0,Agglomerative
rp_0.2_0.7_5_10_90,221,7825,2,2,0.3218839983545866,0.38002349528841767,70.81447963800905,1.0,K-means
rp_0.2_0.7_5_10_100,253,11158,2,2,0.3500219587176109,0.41766356164959684,88.20553359683794,1.0,K-means
rp_0.2_0.7_6_10_10,60,471,2,3,0.26610169491525426,0.29500529278830534,15.7,0.77554768774,Spectral
rp_0.2_0.7_6_10_20,81,925,2,3,0.2854938271604938,0.32189437568980234,22.839506172839506,0.948199126495,K-means
rp_0.2_0.7_6_10_30,127,2273,2,3,0.2840894888138983,0.3198027594470157,35.79527559055118,0.98259507078,Spectral
rp_0.2_0.7_6_10_40,161,3703,2,2,0.2875,0.33454011881518564,46.0,0.976700236881,Spectral
rp_0.2_0.7_6_10_50,160,3714,2,2,0.2919811320754717,0.33120777177219335,46.425,1.0,K-means
rp_0.2_0.7_6_10_60,205,6424,2,2,0.30722142515542805,0.3598147542793854,62.673170731707316,1.0,Agglomerative
rp_0.2_0.7_6_10_70,209,6547,2,2,0.3012053735737946,0.34858528789731846,62.65071770334928,1.0,Spectral
rp_0.2_0.7_6_10_80,277,11280,2,2,0.29508711348296973,0.3414775602899799,81.44404332129965,0.987644587626,Agglomerative
rp_0.2_0.7_6_10_90,240,8254,2,2,0.2877963737796374,0.33244372226785407,68.78333333333333,1.0,Agglomerative
rp_0.2_0.7_6_10_100,245,9218,2,2,0.3083974573435932,0.3646054394093736,75.24897959183673,0.98934676256,Spectral
rp_0.2_0.7_7_10_10,70,633,2,3,0.26211180124223604,0.2825790739450048,18.085714285714285,0.775897665092,Agglomerative
rp_0.2_0.7_7_10_20,104,1502,2,3,0.2804331590739358,0.31024267486942325,28.884615384615383,0.8650581262,Spectral
rp_0.2_0.7_7_10_30,137,2521,2,2,0.2706097037355088,0.31063497566065085,36.802919708029194,0.887356224251,Spectral
rp_0.2_0.7_7_10_40,196,5295,2,2,0.2770800627943485,0.31091683714659857,54.03061224489796,1.0,K-means
rp_0.2_0.7_7_10_50,187,4802,2,2,0.2761198320970617,0.3104798595048382,51.35828877005348,0.990612141426,Spectral
rp_0.2_0.7_7_10_60,225,7140,2,2,0.2833333333333333,0.3252198266366585,63.46666666666667,1.0,Spectral
rp_0.2_0.7_7_10_70,317,13784,2,2,0.2752066445713373,0.3113757617339544,86.96529968454259,1.0,Spectral
rp_0.2_0.7_7_10_80,340,15883,2,2,0.2756029845566545,0.30952577610913123,93.42941176470588,1.0,Agglomerative
rp_0.2_0.7_7_10_90,376,19520,2,2,0.27687943262411346,0.31076108138950054,103.82978723404256,1.0,Agglomerative
rp_0.2_0.7_7_10_100,340,16528,2,2,0.2867950720111053,0.3248228935616155,97.2235294117647,1.0,Agglomerative
rp_0.2_0.7_8_10_20,117,1775,2,3,0.26156793398172706,0.29086430023910637,30.34188034188034,0.941652283181,Spectral
rp_0.2_0.7_8_10_30,156,3262,2,2,0.26980976013234076,0.29685141104232066,41.82051282051282,0.933061965465,Spectral
rp_0.2_0.7_8_10_40,174,4062,2,2,0.26988239984054213,0.29513199058897516,46.689655172413794,0.932456137182,Spectral
rp_0.2_0.7_8_10_50,208,5912,2,2,0.2746191007060572,0.3082038633909854,56.84615384615385,0.977964756955,Spectral
rp_0.2_0.7_8_10_60,316,13151,2,2,0.264235483222825,0.28958855580542064,83.23417721518987,1.0,K-means
rp_0.2_0.7_8_10_70,332,14794,2,2,0.26924616896589376,0.3019866607957836,89.12048192771084,1.0,Agglomerative
rp_0.2_0.7_8_10_80,330,15187,2,2,0.2797642074237819,0.31702490567886016,92.04242424242425,0.993631011747,Spectral
rp_0.2_0.7_8_10_90,303,12516,2,2,0.2735558324044325,0.3075477503652973,82.61386138613861,0.988475955486,Spectral
rp_0.2_0.7_8_10_100,445,27060,2,2,0.27391436380200423,0.30616103642395087,121.61797752808988,1.0,Spectral
rp_0.2_0.7_9_10_20,125,1957,2,3,0.25251612903225806,0.26910904889961823,31.312,0.826778413378,Spectral
rp_0.2_0.7_9_10_30,178,4148,2,2,0.26331492414143337,0.2834353948556528,46.60674157303371,0.944247508969,Spectral
rp_0.2_0.7_9_10_40,214,5873,2,2,0.25768943881356676,0.28334340071034736,54.88785046728972,0.961322400772,Spectral
rp_0.2_0.7_9_10_50,264,9161,2,2,0.2638840880285747,0.28798233611201546,69.40151515151516,0.92966155568,Spectral
rp_0.2_0.7_9_10_60,292,11295,2,2,0.2658522807513063,0.29416930502862343,77.36301369863014,0.95075188787,Agglomerative
rp_0.2_0.7_9_10_70,384,19383,2,2,0.263585182767624,0.2930603826510303,100.953125,0.995581241744,Agglomerative
rp_0.2_0.7_9_10_80,406,21809,2,2,0.2652678951529526,0.2927341454853103,107.43349753694581,0.995013618304,Spectral
rp_0.2_0.7_9_10_90,352,17280,2,2,0.27972027972027974,0.3178184919836636,98.18181818181819,0.98820212461,Spectral
rp_0.2_0.7_9_10_100,336,14322,2,2,0.2544776119402985,0.2755724985008659,85.25,1.0,K-means
rp_0.2_0.8_3_10_10,30,170,2,3,0.39080459770114945,0.4783310208310209,11.333333333333334,1.0,Agglomerative
rp_0.2_0.8_3_10_20,51,540,2,2,0.4235294117647059,0.5020515836478471,21.176470588235293,1.0,Agglomerative
rp_0.2_0.8_3_10_30,71,1000,2,2,0.4024144869215292,0.5039418842143495,28.169014084507044,1.0,Agglomerative
rp_0.2_0.8_3_10_40,78,1180,2,2,0.39294039294039296,0.5077656854579764,30.256410256410255,1.0,Agglomerative
rp_0.2_0.8_3_10_50,91,1794,2,2,0.4380952380952381,0.5443923305654109,39.42857142857143,1.0,Agglomerative
rp_0.2_0.8_3_10_60,75,1216,2,2,0.4381981981981982,0.5280688223018757,32.42666666666667,1.0,Agglomerative
rp_0.2_0.8_3_10_70,131,3531,2,2,0.4146799765120376,0.5161321452683478,53.908396946564885,1.0,Agglomerative
rp_0.2_0.8_3_10_80,182,6695,2,2,0.4064719810576164,0.5031936383423185,73.57142857142857,1.0,Agglomerative
rp_0.2_0.8_3_10_90,100,2126,2,2,0.4294949494949495,0.5295444271426117,42.52,1.0,Agglomerative
rp_0.2_0.8_3_10_100,185,7938,2,2,0.4663924794359577,0.573962897754283,85.81621621621622,1.0,Agglomerative
rp_0.2_0.8_4_10_10,40,254,2,3,0.32564102564102565,0.41124678018060373,12.7,1.0,Agglomerative
rp_0.2_0.8_4_10_20,48,386,2,3,0.3421985815602837,0.4162828330799708,16.083333333333332,1.0,Agglomerative
rp_0.2_0.8_4_10_30,74,956,2,2,0.3539429840799704,0.4276501586940868,25.83783783783784,1.0,K-means
rp_0.2_0.8_4_10_40,94,1573,2,2,0.3598718828643331,0.4591206234114301,33.46808510638298,1.0,Agglomerative
rp_0.2_0.8_4_10_50,120,2615,2,2,0.36624649859943975,0.44951011478610503,43.583333333333336,1.0,K-means
rp_0.2_0.8_4_10_60,145,3718,2,2,0.3561302681992337,0.4430305604966419,51.282758620689656,1.0,K-means
